0.000000000
0.000271670
0.002306316
0.016480928
0.016648804
0.021921897
0.025042875
0.027065142
0.027125424
0.027558442
0.028164772
0.028164845
0.028233046
0.028237861
0.028359804
0.029372178
0.029372252
0.029443373
0.029448182
0.029668671
0.029730527
0.030466903
0.030467470
0.030563143
0.032124018
0.045785474
0.045785950
0.045943304
0.046208516
0.047987538
